fecha,comid,mes,qr_hist,estacion,mes_dwlt,prob_no_excedencia,nivel_dwlt_m,metodo_dwlt,estacion_observada,nivel_observado_m,n_obs_dia,error_m,error_abs_m,delta_obs_m,delta_dwlt_m,tendencia_obs,tendencia_dwlt,coincide_tendencia
19/07/2026,9032282,7,7073.187,Santa Clotilde,7,0.49474421864050455,7.547533286615277,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,9.49,1,-1.9424667133847233,1.9424667133847233,-0.09500000000000064,-0.2178626489138047,Descendente,Descendente,True
20/07/2026,9032282,7,7002.208,Santa Clotilde,7,0.4793272599859846,7.366235108619482,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,9.5075,1,-2.1412648913805183,2.1412648913805183,0.01750000000000007,-0.18129817799579495,Estable,Descendente,False
21/07/2026,9032282,7,6937.872,Santa Clotilde,7,0.4653118430273301,7.218286615276805,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,9.444999999999999,1,-2.226713384723194,2.226713384723194,-0.06250000000000178,-0.14794849334267735,Descendente,Descendente,True
22/07/2026,9032282,7,6880.6104,Santa Clotilde,7,0.45129642606867554,7.141079187105816,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,9.5125,1,-2.3714208128941836,2.3714208128941836,0.06750000000000078,-0.07720742817098891,Ascendente,Descendente,False
23/07/2026,9032282,7,6828.336,Santa Clotilde,7,0.4442887175893483,7.063719341275403,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,9.475,1,-2.4112806587245963,2.4112806587245963,-0.037499999999999645,-0.07735984583041233,Estable,Descendente,False
24/07/2026,9032282,7,6777.8633,Santa Clotilde,7,0.43447792571829014,6.991715136650315,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,9.3825,1,-2.390784863349685,2.390784863349685,-0.09249999999999936,-0.07200420462508816,Descendente,Descendente,True
25/07/2026,9032282,7,6727.3047,Santa Clotilde,7,0.42396636299929924,6.966412053258585,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,9.1625,1,-2.1960879467414145,2.1960879467414145,-0.22000000000000064,-0.02530308339173004,Descendente,Estable,False
26/07/2026,9032282,7,6677.336,Santa Clotilde,7,0.4183601962158374,6.944195865451998,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,8.875,1,-1.9308041345480023,1.9308041345480023,-0.28749999999999964,-0.022216187806587406,Descendente,Estable,False
27/07/2026,9032282,7,6630.051,Santa Clotilde,7,0.4155571128241065,6.927375613174492,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,8.815000000000001,1,-1.8876243868255091,1.8876243868255091,-0.05999999999999872,-0.01682025227750561,Descendente,Estable,False
28/07/2026,9032282,7,6586.7812,Santa Clotilde,7,0.4099509460406447,6.904134548002803,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,9.002500000000001,1,-2.098365451997198,2.098365451997198,0.1875,-0.023241065171689,Ascendente,Estable,False
29/07/2026,9032282,7,6547.9116,Santa Clotilde,7,0.4071478626489138,6.8773160476524176,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,8.8775,1,-2.000183952347582,2.000183952347582,-0.12500000000000178,-0.026818500350385577,Descendente,Estable,False
30/07/2026,9032282,7,6514.318,Santa Clotilde,7,0.40014015416958654,6.848420345713619,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,8.74,1,-1.8915796542863816,1.8915796542863816,-0.1374999999999993,-0.02889570193879898,Descendente,Estable,False
31/07/2026,9032282,7,6488.758,Santa Clotilde,7,0.3973370707778556,6.842580588647512,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,8.7175,1,-1.8749194113524874,1.8749194113524874,-0.022500000000000853,-0.005839757066106621,Estable,Estable,True
01/08/2026,9032282,8,6479.572,Santa Clotilde,8,0.6469760900140648,6.9770675105485225,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,8.4625,1,-1.4854324894514779,1.4854324894514779,-0.254999999999999,0.13448692190101053,Descendente,Ascendente,False
02/08/2026,9032282,8,6501.4604,Santa Clotilde,8,0.6554149085794655,7.018241912798874,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,8.3125,1,-1.2942580872011256,1.2942580872011256,-0.15000000000000036,0.04117440225035196,Descendente,Estable,False
03/08/2026,9032282,8,6559.5044,Santa Clotilde,8,0.6680731364275668,7.076469760900141,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,8.13,1,-1.0535302390998602,1.0535302390998602,-0.18249999999999922,0.05822784810126613,Descendente,Ascendente,False
04/08/2026,9032282,8,6631.588,Santa Clotilde,8,0.6821378340365682,7.17128164556962,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,8.0875,1,-0.9162183544303808,0.9162183544303808,-0.042500000000000426,0.09481188466947899,Estable,Ascendente,False
05/08/2026,9032282,8,6681.408,Santa Clotilde,8,0.689873417721519,7.197410337552743,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,8.23,1,-1.0325896624472577,1.0325896624472577,0.14250000000000007,0.026128691983123176,Ascendente,Estable,False
06/08/2026,9032282,8,6686.835,Santa Clotilde,8,0.6912798874824191,7.203128809188936,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,8.0425,1,-0.8393711908110646,0.8393711908110646,-0.1875,0.005718471636193101,Descendente,Estable,False
07/08/2026,9032282,8,6648.846,Santa Clotilde,8,0.6856540084388185,7.189008438818566,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,7.95,1,-0.7609915611814344,0.7609915611814344,-0.09250000000000025,-0.014120370370370061,Descendente,Estable,False
08/08/2026,9032282,8,6581.0405,Santa Clotilde,8,0.6736990154711674,7.116420534458509,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,7.98,1,-0.8635794655414912,0.8635794655414912,0.03000000000000025,-0.07258790436005658,Estable,Descendente,False
09/08/2026,9032282,8,6498.309,Santa Clotilde,8,0.6547116736990155,7.013340365682138,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,8.035,1,-1.0216596343178619,1.0216596343178619,0.054999999999999716,-0.10308016877637094,Ascendente,Descendente,False
10/08/2026,9032282,8,6412.8013,Santa Clotilde,8,0.6329113924050633,6.9403481012658235,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,7.91,1,-0.9696518987341767,0.9696518987341767,-0.125,-0.07299226441631479,Descendente,Descendente,True
11/08/2026,9032282,8,6333.947,Santa Clotilde,8,0.6181434599156118,6.889037447257383,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,7.69,1,-0.8009625527426172,0.8009625527426172,-0.21999999999999975,-0.05131065400844026,Descendente,Descendente,True
12/08/2026,9032282,8,6266.7905,Santa Clotilde,8,0.60056258790436,6.8029606188466945,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,7.46,1,-0.6570393811533055,0.6570393811533055,-0.23000000000000043,-0.08607682841068875,Descendente,Descendente,True
13/08/2026,9032282,8,6209.9976,Santa Clotilde,8,0.5857946554149086,6.766235935302391,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,7.28,1,-0.5137640646976092,0.5137640646976092,-0.17999999999999972,-0.03672468354430336,Descendente,Estable,False
14/08/2026,9032282,8,6158.0283,Santa Clotilde,8,0.5675105485232067,6.690693565400844,cdf_empirica_mensual_ordenada,SANTA CLOTILDE,7.11,1,-0.4193064345991564,0.4193064345991564,-0.16999999999999993,-0.07554236990154717,Descendente,Descendente,True
16/07/2026,9037738,7,530.6739,Santa María de Nanay,7,0.7056762438682551,7.154283461807989,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,5.65,1,1.5042834618079883,1.5042834618079883,,,Sin dato,Sin dato,
17/07/2026,9037738,7,481.38824,Santa María de Nanay,7,0.6355991590749824,6.833209530483531,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,5.709999999999999,1,1.123209530483532,1.123209530483532,0.05999999999999872,-0.3210739313244577,Ascendente,Descendente,False
18/07/2026,9037738,7,428.32242,Santa María de Nanay,7,0.5451997196916608,6.632547302032235,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,5.77,1,0.8625473020322358,0.8625473020322358,0.0600000000000005,-0.20066222845129555,Ascendente,Descendente,False
19/07/2026,9037738,7,393.58438,Santa María de Nanay,7,0.4793272599859846,6.460287316047652,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,5.65,1,0.8102873160476518,0.8102873160476518,-0.11999999999999922,-0.17225998598458325,Descendente,Descendente,True
20/07/2026,9037738,7,375.97937,Santa María de Nanay,7,0.4456902592852137,6.329942186405046,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,5.55,1,0.7799421864050462,0.7799421864050462,-0.10000000000000053,-0.13034512964260614,Descendente,Descendente,True
21/07/2026,9037738,7,364.72006,Santa María de Nanay,7,0.42957252978276106,6.3098177995795375,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,5.43,1,0.8798177995795378,0.8798177995795378,-0.1200000000000001,-0.020124386825508545,Descendente,Estable,False
22/07/2026,9037738,7,353.98972,Santa María de Nanay,7,0.4064470918009811,6.167053258584443,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,5.35,1,0.8170532585844432,0.8170532585844432,-0.08000000000000007,-0.1427645409950946,Descendente,Descendente,True
23/07/2026,9037738,7,362.32578,Santa María de Nanay,7,0.42536790469516467,6.30166433076384,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,5.21,1,1.09166433076384,1.09166433076384,-0.13999999999999968,0.13461107217939716,Descendente,Ascendente,False
24/07/2026,9037738,7,442.19003,Santa María de Nanay,7,0.5648213034337771,6.65531009110021,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,5.09,1,1.5653100911002102,1.5653100911002102,-0.1200000000000001,0.3536457603363701,Descendente,Ascendente,False
25/07/2026,9037738,7,626.7488,Santa María de Nanay,7,0.803083391730904,7.505807638402244,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,4.935,1,2.5708076384022442,2.5708076384022442,-0.15500000000000025,0.8504975473020338,Descendente,Ascendente,False
26/07/2026,9037738,7,847.0547,Santa María de Nanay,7,0.9124036440084092,8.113913805185705,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,5.0,1,3.113913805185705,3.113913805185705,0.06500000000000039,0.6081061667834611,Ascendente,Ascendente,True
27/07/2026,9037738,7,975.1534,Santa María de Nanay,7,0.9425367904695164,8.469416608269096,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,5.11,1,3.359416608269096,3.359416608269096,0.11000000000000032,0.3555028030833913,Ascendente,Ascendente,True
28/07/2026,9037738,7,917.841,Santa María de Nanay,7,0.9271198318149965,8.30425543097407,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,5.215,1,3.0892554309740703,3.0892554309740703,0.10499999999999954,-0.1651611772950261,Ascendente,Descendente,False
29/07/2026,9037738,7,723.28674,Santa María de Nanay,7,0.8724597056762439,7.781212333566924,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,5.21,1,2.5712123335669244,2.5712123335669244,-0.004999999999999893,-0.5230430974071458,Estable,Descendente,False
30/07/2026,9037738,7,526.0929,Santa María de Nanay,7,0.6944639103013315,7.137645409950946,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,5.109999999999999,1,2.0276454099509467,2.0276454099509467,-0.10000000000000053,-0.6435669236159782,Descendente,Descendente,True
31/07/2026,9037738,7,394.41632,Santa María de Nanay,7,0.48072880168185006,6.46552207428171,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,4.960000000000001,1,1.5055220742817088,1.5055220742817088,-0.14999999999999858,-0.6721233356692364,Descendente,Descendente,True
01/08/2026,9037738,8,322.25964,Santa María de Nanay,8,0.6568213783403657,5.80372011251758,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,4.790000000000001,1,1.0137201125175794,1.0137201125175794,-0.16999999999999993,-0.6618019617641293,Descendente,Descendente,True
02/08/2026,9037738,8,289.94363,Santa María de Nanay,8,0.5611814345991561,5.491360759493671,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,4.67,1,0.8213607594936709,0.8213607594936709,-0.120000000000001,-0.3123593530239095,Descendente,Descendente,True
03/08/2026,9037738,8,284.99725,Santa María de Nanay,8,0.539381153305204,5.454643108298172,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,4.54,1,0.9146431082981721,0.9146431082981721,-0.1299999999999999,-0.036717651195498746,Descendente,Estable,False
04/08/2026,9037738,8,300.42856,Santa María de Nanay,8,0.5935302390998594,5.635246132208158,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,4.44,1,1.1952461322081573,1.1952461322081573,-0.09999999999999964,0.18060302390998562,Descendente,Ascendente,False
05/08/2026,9037738,8,315.07718,Santa María de Nanay,8,0.6322081575246132,5.755676863572434,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,4.44,1,1.3156768635724339,1.3156768635724339,0.0,0.12043073136427651,Estable,Ascendente,False
06/08/2026,9037738,8,300.1319,Santa María de Nanay,8,0.5921237693389592,5.632285513361462,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,4.4,1,1.2322855133614619,1.2322855133614619,-0.040000000000000036,-0.12339135021097203,Estable,Descendente,False
07/08/2026,9037738,8,264.63162,Santa María de Nanay,8,0.4760900140646976,5.188029184247539,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,4.38,1,0.8080291842475393,0.8080291842475393,-0.020000000000000462,-0.444256329113923,Estable,Descendente,False
08/08/2026,9037738,8,236.60835,Santa María de Nanay,8,0.36779184247538677,4.839115682137834,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,4.14,1,0.6991156821378341,0.6991156821378341,-0.2400000000000002,-0.3489135021097054,Descendente,Descendente,True
09/08/2026,9037738,8,224.31728,Santa María de Nanay,8,0.3234880450070324,4.6848206751054855,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,3.87,1,0.8148206751054854,0.8148206751054854,-0.2699999999999996,-0.15429500703234833,Descendente,Descendente,True
10/08/2026,9037738,8,231.55315,Santa María de Nanay,8,0.349507735583685,4.803808016877637,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,3.72,1,1.083808016877637,1.083808016877637,-0.1499999999999999,0.11898734177215164,Descendente,Ascendente,False
11/08/2026,9037738,8,281.10107,Santa María de Nanay,8,0.5267229254571026,5.43764064697609,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,3.7,1,1.7376406469760894,1.7376406469760894,-0.020000000000000018,0.6338326300984525,Estable,Ascendente,False
12/08/2026,9037738,8,370.50583,Santa María de Nanay,8,0.760196905766526,6.09982946554149,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,3.84,1,2.2598294655414906,2.2598294655414906,0.13999999999999968,0.6621888185654008,Ascendente,Ascendente,True
13/08/2026,9037738,8,430.97223,Santa María de Nanay,8,0.8305203938115331,6.339604430379747,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,4.02,1,2.319604430379748,2.319604430379748,0.17999999999999972,0.239774964838257,Ascendente,Ascendente,True
14/08/2026,9037738,8,413.64545,Santa María de Nanay,8,0.8150492264416315,6.286448663853727,cdf_empirica_mensual_ordenada,SANTA MARIA DE NANAY,4.1,1,2.186448663853727,2.186448663853727,0.08000000000000007,-0.05315576652602072,Ascendente,Descendente,False
16/07/2026,9039635,7,39200.0,Santa Rosa,7,0.7245970567624387,7.690515066573231,cdf_empirica_mensual_ordenada,SANTA ROSA,7.795,1,-0.10448493342676901,0.10448493342676901,,,Sin dato,Sin dato,
17/07/2026,9039635,7,38940.0,Santa Rosa,7,0.7126839523475823,7.62405833917309,cdf_empirica_mensual_ordenada,SANTA ROSA,7.7225,1,-0.09844166082690986,0.09844166082690986,-0.07249999999999979,-0.06645672740014064,Descendente,Descendente,True
18/07/2026,9039635,7,38780.0,Santa Rosa,7,0.7014716187806588,7.518311142256482,cdf_empirica_mensual_ordenada,SANTA ROSA,7.630000000000001,1,-0.11168885774351889,0.11168885774351889,-0.09249999999999936,-0.10574719691660839,Descendente,Descendente,True
19/07/2026,9039635,7,38550.0,Santa Rosa,7,0.6916608269096005,7.5012368605466015,cdf_empirica_mensual_ordenada,SANTA ROSA,7.52,1,-0.018763139453398026,0.018763139453398026,-0.11000000000000121,-0.017074281709880346,Descendente,Estable,False
20/07/2026,9039635,7,38282.4,Santa Rosa,7,0.6811492641906096,7.442628766643307,cdf_empirica_mensual_ordenada,SANTA ROSA,7.4,1,0.042628766643306726,0.042628766643306726,-0.11999999999999922,-0.05860809390329447,Descendente,Descendente,True
21/07/2026,9039635,7,38047.832,Santa Rosa,7,0.6713384723195515,7.41534104181266,cdf_empirica_mensual_ordenada,SANTA ROSA,7.282499999999999,1,0.13284104181266088,0.13284104181266088,-0.11750000000000149,-0.027287724830647342,Descendente,Estable,False
22/07/2026,9039635,7,37619.098,Santa Rosa,7,0.6545199719691661,7.387839873861248,cdf_empirica_mensual_ordenada,SANTA ROSA,7.1975,1,0.19033987386124807,0.19033987386124807,-0.08499999999999908,-0.027501167951411887,Descendente,Estable,False
23/07/2026,9039635,7,37208.535,Santa Rosa,7,0.6391030133146461,7.359999999999999,cdf_empirica_mensual_ordenada,SANTA ROSA,7.115,1,0.24499999999999922,0.24499999999999922,-0.08249999999999957,-0.02783987386124842,Descendente,Estable,False
24/07/2026,9039635,7,36760.0,Santa Rosa,7,0.6159775753328661,7.2637981779957945,cdf_empirica_mensual_ordenada,SANTA ROSA,7.0375,1,0.22629817799579488,0.22629817799579488,-0.07750000000000057,-0.0962018220042049,Descendente,Descendente,True
25/07/2026,9039635,7,36303.152,Santa Rosa,7,0.5991590749824808,7.210607918710581,cdf_empirica_mensual_ordenada,SANTA ROSA,6.9975,1,0.21310791871058132,0.21310791871058132,-0.040000000000000036,-0.05319025928521359,Estable,Descendente,False
26/07/2026,9039635,7,35780.0,Santa Rosa,7,0.5802382620882971,7.145536089698668,cdf_empirica_mensual_ordenada,SANTA ROSA,6.9475,1,0.19803608969866815,0.19803608969866815,-0.04999999999999982,-0.065071829011913,Estable,Descendente,False
27/07/2026,9039635,7,35362.69,Santa Rosa,7,0.5634197617379118,7.092694463910302,cdf_empirica_mensual_ordenada,SANTA ROSA,6.8625,1,0.23019446391030218,0.23019446391030218,-0.08499999999999996,-0.05284162578836593,Descendente,Descendente,True
28/07/2026,9039635,7,35014.46,Santa Rosa,7,0.5536089698668535,7.06124036440084,cdf_empirica_mensual_ordenada,SANTA ROSA,6.7625,1,0.29874036440083973,0.29874036440083973,-0.09999999999999964,-0.0314540995094621,Descendente,Estable,False
29/07/2026,9039635,7,34898.215,Santa Rosa,7,0.5480028030833918,7.039999999999999,cdf_empirica_mensual_ordenada,SANTA ROSA,6.6325,1,0.40749999999999886,0.40749999999999886,-0.1299999999999999,-0.02124036440084076,Descendente,Estable,False
30/07/2026,9039635,7,34920.0,Santa Rosa,7,0.5494043447792571,7.0415463676711045,cdf_empirica_mensual_ordenada,SANTA ROSA,6.512499999999999,1,0.5290463676711052,0.5290463676711052,-0.120000000000001,0.0015463676711053864,Descendente,Estable,False
31/07/2026,9039635,7,34862.754,Santa Rosa,7,0.547302032235459,7.038929572529782,cdf_empirica_mensual_ordenada,SANTA ROSA,6.4425,1,0.5964295725297823,0.5964295725297823,-0.0699999999999994,-0.0026167951413222923,Descendente,Estable,False
01/08/2026,9039635,8,32140.0,Santa Rosa,8,0.8305203938115331,5.572712728551336,cdf_empirica_mensual_ordenada,SANTA ROSA,6.3675,1,-0.7947872714486639,0.7947872714486639,-0.07500000000000018,-1.4662168439784464,Descendente,Descendente,True
02/08/2026,9039635,8,32013.865,Santa Rosa,8,0.8284106891701828,5.55604781997187,cdf_empirica_mensual_ordenada,SANTA ROSA,6.3175,1,-0.7614521800281295,0.7614521800281295,-0.04999999999999982,-0.016664908579465454,Estable,Estable,True
03/08/2026,9039635,8,31922.541,Santa Rosa,8,0.8220815752461322,5.510210091420534,cdf_empirica_mensual_ordenada,SANTA ROSA,6.26,1,-0.7497899085794657,0.7497899085794657,-0.05750000000000011,-0.045837728551336276,Descendente,Estable,False
04/08/2026,9039635,8,31737.125,Santa Rosa,8,0.819268635724332,5.493758790436006,cdf_empirica_mensual_ordenada,SANTA ROSA,6.13,1,-0.6362412095639938,0.6362412095639938,-0.1299999999999999,-0.01645130098452796,Descendente,Estable,False
05/08/2026,9039635,8,31460.0,Santa Rosa,8,0.810126582278481,5.385870253164557,cdf_empirica_mensual_ordenada,SANTA ROSA,5.99,1,-0.6041297468354436,0.6041297468354436,-0.13999999999999968,-0.10788853727144954,Descendente,Descendente,True
06/08/2026,9039635,8,31066.246,Santa Rosa,8,0.789732770745429,5.2328533755274265,cdf_empirica_mensual_ordenada,SANTA ROSA,5.7075,1,-0.4746466244725731,0.4746466244725731,-0.28250000000000064,-0.15301687763713012,Descendente,Descendente,True
07/08/2026,9039635,8,30790.0,Santa Rosa,8,0.7721518987341772,5.106392405063291,cdf_empirica_mensual_ordenada,SANTA ROSA,5.56,1,-0.45360759493670866,0.45360759493670866,-0.14749999999999996,-0.1264609704641355,Descendente,Descendente,True
08/08/2026,9039635,8,30404.041,Santa Rosa,8,0.7475386779184248,4.955678621659634,cdf_empirica_mensual_ordenada,SANTA ROSA,5.34,1,-0.38432137834036606,0.38432137834036606,-0.21999999999999975,-0.15071378340365715,Descendente,Descendente,True
09/08/2026,9039635,8,29890.0,Santa Rosa,8,0.720112517580872,4.822883263009846,cdf_empirica_mensual_ordenada,SANTA ROSA,5.1125,1,-0.2896167369901539,0.2896167369901539,-0.22750000000000004,-0.13279535864978786,Descendente,Descendente,True
10/08/2026,9039635,8,29599.871,Santa Rosa,8,0.6954992967651196,4.654127109704642,cdf_empirica_mensual_ordenada,SANTA ROSA,5.01,1,-0.35587289029535807,0.35587289029535807,-0.10250000000000004,-0.16875615330520422,Descendente,Descendente,True
11/08/2026,9039635,8,29480.0,Santa Rosa,8,0.6856540084388185,4.6224709915611815,cdf_empirica_mensual_ordenada,SANTA ROSA,4.84,1,-0.2175290084388184,0.2175290084388184,-0.16999999999999993,-0.031656118143460255,Descendente,Estable,False
12/08/2026,9039635,8,29550.0,Santa Rosa,8,0.6905766526019691,4.640684481950305,cdf_empirica_mensual_ordenada,SANTA ROSA,4.72,1,-0.07931551804969494,0.07931551804969494,-0.1200000000000001,0.018213490389123344,Descendente,Estable,False
13/08/2026,9039635,8,29768.34,Santa Rosa,8,0.710267229254571,4.751195499296764,cdf_empirica_mensual_ordenada,SANTA ROSA,4.56,1,0.19119549929676438,0.19119549929676438,-0.16000000000000014,0.11051101734645918,Descendente,Ascendente,False
14/08/2026,9039635,8,29980.0,Santa Rosa,8,0.7264416315049227,4.850066807313643,cdf_empirica_mensual_ordenada,SANTA ROSA,4.39,1,0.4600668073136429,0.4600668073136429,-0.16999999999999993,0.0988713080168786,Descendente,Ascendente,False
01/08/2026,9038269,8,24612.773,Tamshiyacu,8,0.8241912798874824,3.5090822784810127,cdf_empirica_mensual_ordenada,TAMSHIYACU,4.44,1,-0.9309177215189877,0.9309177215189877,,,Sin dato,Sin dato,
02/08/2026,9038269,8,24249.203,Tamshiyacu,8,0.810126582278481,3.3593670886075944,cdf_empirica_mensual_ordenada,TAMSHIYACU,4.242500000000001,1,-0.8831329113924062,0.8831329113924062,-0.1974999999999998,-0.14971518987341836,Descendente,Descendente,True
03/08/2026,9038269,8,24083.38,Tamshiyacu,8,0.80098452883263,3.297658227848101,cdf_empirica_mensual_ordenada,TAMSHIYACU,4.11,1,-0.8123417721518993,0.8123417721518993,-0.13250000000000028,-0.061708860759493334,Descendente,Descendente,True
04/08/2026,9038269,8,24109.547,Tamshiyacu,8,0.8052039381153305,3.3246518987341775,cdf_empirica_mensual_ordenada,TAMSHIYACU,3.97,1,-0.6453481012658226,0.6453481012658226,-0.14000000000000012,0.026993670886076515,Descendente,Estable,False
05/08/2026,9038269,8,24505.324,Tamshiyacu,8,0.8227848101265823,3.485189873417723,cdf_empirica_mensual_ordenada,TAMSHIYACU,3.83,1,-0.34481012658227694,0.34481012658227694,-0.14000000000000012,0.16053797468354558,Descendente,Ascendente,False
06/08/2026,9038269,8,24959.955,Tamshiyacu,8,0.8389592123769339,3.653839662447258,cdf_empirica_mensual_ordenada,TAMSHIYACU,3.66,1,-0.0061603375527421456,0.0061603375527421456,-0.16999999999999993,0.16864978902953487,Descendente,Ascendente,False
07/08/2026,9038269,8,25372.564,Tamshiyacu,8,0.8488045007032349,3.7251582278481017,cdf_empirica_mensual_ordenada,TAMSHIYACU,3.64,1,0.08515822784810156,0.08515822784810156,-0.020000000000000018,0.07131856540084369,Estable,Ascendente,False
08/08/2026,9038269,8,25680.0,Tamshiyacu,8,0.8565400843881856,3.760158227848101,cdf_empirica_mensual_ordenada,TAMSHIYACU,3.6,1,0.16015822784810085,0.16015822784810085,-0.040000000000000036,0.034999999999999254,Estable,Estable,True
09/08/2026,9038269,8,25757.031,Tamshiyacu,8,0.8593530239099859,3.770506329113924,cdf_empirica_mensual_ordenada,TAMSHIYACU,3.5325,1,0.2380063291139236,0.2380063291139236,-0.0674999999999999,0.010348101265822862,Descendente,Estable,False
10/08/2026,9038269,8,25466.281,Tamshiyacu,8,0.8516174402250352,3.7424683544303794,cdf_empirica_mensual_ordenada,TAMSHIYACU,3.44,1,0.30246835443037945,0.30246835443037945,-0.09250000000000025,-0.02803797468354441,Descendente,Estable,False
11/08/2026,9038269,8,25084.604,Tamshiyacu,8,0.8410689170182841,3.6783860759493674,cdf_empirica_mensual_ordenada,TAMSHIYACU,3.29,1,0.38838607594936736,0.38838607594936736,-0.1499999999999999,-0.064082278481012,Descendente,Descendente,True
12/08/2026,9038269,8,24390.0,Tamshiyacu,8,0.8164556962025317,3.4194303797468355,cdf_empirica_mensual_ordenada,TAMSHIYACU,3.18,1,0.23943037974683534,0.23943037974683534,-0.10999999999999988,-0.2589556962025319,Descendente,Descendente,True
13/08/2026,9038269,8,23737.762,Tamshiyacu,8,0.7848101265822784,3.222974683544304,cdf_empirica_mensual_ordenada,TAMSHIYACU,3.1,1,0.12297468354430396,0.12297468354430396,-0.08000000000000007,-0.19645569620253145,Descendente,Descendente,True
14/08/2026,9038269,8,23385.045,Tamshiyacu,8,0.7679324894514767,3.114556962025316,cdf_empirica_mensual_ordenada,TAMSHIYACU,3.1,1,0.01455696202531609,0.01455696202531609,0.0,-0.10841772151898788,Estable,Descendente,False
14/07/2026,9036459,7,31504.24,Timicurillo,7,0.7680448493342676,9.374316748423263,cdf_empirica_mensual_ordenada,TIMICURILLO,10.34,1,-0.9656832515767366,0.9656832515767366,,,Sin dato,Sin dato,
15/07/2026,9036459,7,31371.639,Timicurillo,7,0.759635599159075,9.325746320953048,cdf_empirica_mensual_ordenada,TIMICURILLO,10.2,1,-0.8742536790469515,0.8742536790469515,-0.14000000000000057,-0.04857042747021545,Descendente,Estable,False
16/07/2026,9036459,7,31282.87,Timicurillo,7,0.7547302032235459,9.318556412053258,cdf_empirica_mensual_ordenada,TIMICURILLO,10.09,1,-0.7714435879467416,0.7714435879467416,-0.10999999999999943,-0.007189908899789543,Descendente,Estable,False
17/07/2026,9036459,7,31179.102,Timicurillo,7,0.7491240364400841,9.290637701471619,cdf_empirica_mensual_ordenada,TIMICURILLO,9.99,1,-0.6993622985283814,0.6993622985283814,-0.09999999999999964,-0.027918710581639417,Descendente,Estable,False
18/07/2026,9036459,7,30998.742,Timicurillo,7,0.7386124737210932,9.258290119131043,cdf_empirica_mensual_ordenada,TIMICURILLO,9.84,1,-0.5817098808689565,0.5817098808689565,-0.15000000000000036,-0.03234758234057544,Descendente,Estable,False
